Depth,RxoRt,RLL3,SP,RILD,MN,MI,MCAL,DCAL,RHOB,RHOC,DPOR,CNLS,GR
3267,-5.3649,6.4955,-25.4711,5.7089,0.2667,0.0924,5.0953,2.0232,1.46,0.0451,73.1018,20.8629,83.3684
3267.5,-5.6623,6.6135,-25.7865,5.6796,0.271,0.0914,5.0883,2.0231,1.4463,0.038,73.9009,20.9525,84.2532
3268,-6.1445,6.698,-26.1538,5.5968,0.2797,0.091,5.1044,2.0224,1.4401,0.034,74.2615,20.4696,87.447
3268.5,-6.6282,6.5805,-26.5849,5.4651,0.2925,0.0918,5.0917,2.0224,1.4373,0.0319,74.4255,19.3222,88.5288
3269,-6.9861,6.333,-27.1082,5.3126,0.3023,0.0922,5.0872,2.0227,1.435,0.0304,74.5596,18.2311,89.464
3269.5,-7.2506,6.1429,-27.7681,5.165,0.3058,0.0914,5.0971,2.0214,1.4345,0.03,74.5917,17.4303,93.9882
3270,-7.5613,6.0946,-28.6192,5.0307,0.3074,0.0908,5.1025,2.0201,1.4385,0.0317,74.3593,17.112,96.8916
3270.5,-8.1251,5.9727,-29.7189,4.8996,0.3152,0.0913,5.0859,2.0196,1.4472,0.0356,73.8455,17.5146,95.3558
3271,-9.1531,5.8434,-31.1209,4.7516,0.3358,0.0939,5.085,2.0199,1.4592,0.0412,73.148,18.639,96.11
3271.5,-10.5581,6.0289,-32.8728,4.5734,0.366,0.0983,5.1007,2.0211,1.4734,0.0485,72.3146,20.3214,94.8486
3272,-11.7891,6.2888,-35.0109,4.3687,0.3929,0.1026,5.0981,2.022,1.489,0.0574,71.4014,22.3151,88.4797
3272.5,-12.2824,6.027,-37.5417,4.1577,0.4043,0.1047,5.0972,2.0221,1.5023,0.0655,70.623,23.9398,87.3613
3273,-12.3681,5.2489,-40.4085,3.976,0.4155,0.1093,5.0925,2.0225,1.5097,0.07,70.1936,24.6257,95.6005
3273.5,-14.213,4.5154,-43.4551,3.8597,0.4782,0.1296,5.1069,2.0226,1.5137,0.0713,69.9598,24.9827,104.5402
3274,-21.2909,4.6809,-46.4189,3.8293,0.6139,0.1643,5.0972,2.0214,1.5233,0.0735,69.3954,23.4962,102.2784
3274.5,-34.501,5.9853,-48.9789,3.8939,0.7734,0.1957,5.0924,2.0202,1.5452,0.0799,68.1176,19.4512,86.0705
3275,-49.9688,9.5054,-50.8453,4.0542,0.9061,0.2168,5.0874,2.0205,1.5764,0.0896,66.2944,13.4273,63.9765
3275.5,-62.8821,19.4113,-51.8462,4.2878,0.9987,0.2298,5.1055,2.0217,1.6084,0.0996,64.42,8.9714,44.0377
3276,-70.4616,35.472,-51.9624,4.549,1.0562,0.238,5.0897,2.022,1.6353,0.1082,62.849,6.9816,29.7895
3276.5,-71.5266,41.5289,-51.299,4.8111,1.08,0.2425,5.0863,2.0221,1.6547,0.1153,61.7108,6.505,22.8231
3277,-65.6637,33.1497,-50.0294,5.0982,1.0555,0.2392,5.0887,2.0222,1.6665,0.1211,61.021,7.0525,21.8626
3277.5,-53.4012,19.2086,-48.3511,5.4635,0.9907,0.2294,5.1073,2.0228,1.6734,0.1261,60.62,7.7761,24.4897
3278,-37.4091,9.5239,-46.4712,5.9309,0.9498,0.2273,5.093,2.0231,1.6807,0.1311,60.1918,8.2601,29.5478
3278.5,-23.6868,7.3829,-44.6041,6.4245,0.9726,0.2378,5.0947,2.0227,1.6918,0.136,59.543,8.6526,35.0376
3279,-18.1092,8.8725,-42.9572,6.7881,1.0223,0.25,5.0985,2.0212,1.7053,0.1397,58.7522,8.7805,39.045
3279.5,-19.7609,11.6208,-41.7016,6.9408,1.0567,0.257,5.1058,2.0209,1.7184,0.1416,57.9908,8.4156,41.0941
3280,-23.6612,13.6776,-40.9399,6.9776,1.0723,0.2608,5.0919,2.0217,1.7295,0.1428,57.3363,7.7512,38.9501
3280.5,-26.4705,14.2033,-40.6842,7.1005,1.0898,0.2649,5.0873,2.022,1.7388,0.1445,56.7979,7.1056,35.95
3281,-27.0144,14.6275,-40.85,7.4912,1.119,0.27,5.0974,2.0221,1.7462,0.1473,56.3613,6.5439,39.8098
3281.5,-25.3961,16.2801,-41.2699,8.1945,1.1444,0.2741,5.1018,2.0221,1.753,0.1512,55.9648,5.8536,48.1471
3282,-22.4465,17.3025,-41.7297,9.0807,1.1541,0.2756,5.0858,2.0221,1.7595,0.1554,55.5826,5.2394,51.5755
3282.5,-19.2897,16.1372,-42.0206,9.977,1.1567,0.276,5.0851,2.0221,1.7643,0.1582,55.3038,4.925,49.6658
3283,-17.2043,15.3538,-41.9918,10.8009,1.162,0.2761,5.1027,2.0221,1.7667,0.1592,55.1645,4.7763,47.3626
3283.5,-17.2636,16.1308,-41.5802,11.5546,1.1771,0.2777,5.099,2.022,1.7692,0.1605,55.0202,4.5448,46.4525
3284,-19.5068,18.7971,-40.8092,12.2967,1.2012,0.2816,5.0956,2.0212,1.7732,0.1636,54.7858,4.0235,44.7368
3284.5,-22.9092,22.6063,-39.7625,13.1147,1.2267,0.2867,5.084,2.0203,1.7753,0.1666,54.6623,3.349,42.9873
3285,-26.1551,27.1462,-38.548,14.0959,1.2502,0.292,5.1007,2.0212,1.7709,0.1655,54.9206,2.8345,48.1419
3285.5,-28.1674,32.4629,-37.2658,15.3075,1.2695,0.2966,5.0973,2.022,1.7598,0.1595,55.5686,2.5701,60.4766
3286,-28.2614,37.0986,-35.9923,16.7605,1.2814,0.2986,5.0912,2.0221,1.7461,0.1517,56.366,2.4662,72.3342
3286.5,-26.1388,39.3342,-34.7801,18.4009,1.2819,0.2969,5.0847,2.0221,1.7338,0.1458,57.0887,2.4915,79.0465
3287,-21.8931,38.5535,-33.6685,20.1703,1.2646,0.292,5.1052,2.0221,1.7236,0.1435,57.6865,2.6674,81.6976
3287.5,-16.3653,33.5445,-32.6937,22.0365,1.2377,0.2862,5.0902,2.0221,1.7145,0.1436,58.2149,2.9431,83.9582
3288,-11.5865,27.0947,-31.8882,23.8707,1.2265,0.285,5.0871,2.0222,1.7063,0.1435,58.6983,3.1966,87.7362
3288.5,-9.6095,27.1106,-31.2709,25.403,1.2392,0.2875,5.0899,2.0228,1.6993,0.1417,59.1036,3.324,92.8057
3289,-10.0988,35.8621,-30.8347,26.3859,1.253,0.2874,5.1079,2.0231,1.694,0.1387,59.4126,3.336,106.6031
3289.5,-10.6643,42.6148,-30.5415,26.7197,1.2482,0.2835,5.0924,2.0229,1.6896,0.1352,59.6728,3.2952,127.4991
3290,-9.3466,38.0884,-30.326,26.6192,1.2284,0.2798,5.095,2.0227,1.6844,0.131,59.9758,3.3352,143.207
3290.5,-6.1212,28.1382,-30.1064,26.657,1.2141,0.2797,5.0994,2.0229,1.6777,0.1262,60.3655,3.6485,159.7672
3291,-3.322,22.2302,-29.7935,27.3323,1.2242,0.2848,5.1077,2.0224,1.6709,0.1217,60.7672,4.3101,175.9486
3291.5,-3.6728,25.5401,-29.3018,28.5274,1.2506,0.2911,5.0912,2.0224,1.666,0.1181,61.0542,4.8657,165.683
3292,-7.0958,36.2617,-28.5671,29.3719,1.269,0.2935,5.0863,2.0231,1.664,0.1154,61.1673,4.5338,123.9589
3292.5,-11.4373,44.8046,-27.5689,28.8378,1.2754,0.294,5.0965,2.0231,1.6653,0.1137,61.0954,3.8257,79.6008
3293,-14.5691,47.6371,-26.3481,26.7014,1.2705,0.2948,5.1036,2.0224,1.6708,0.1139,60.7695,3.5161,57.2561
3293.5,-14.8955,40.1798,-25.0069,23.6401,1.2449,0.2943,5.0969,2.022,1.6836,0.1172,60.026,3.6936,58.767
3294,-11.8351,25.9137,-23.6861,20.3974,1.1949,0.2905,5.0864,2.0229,1.7073,0.1254,58.6376,4.3095,73.1914
3294.5,-6.3766,15.5318,-22.5301,17.324,1.1347,0.2841,5.1027,2.0231,1.7455,0.1408,56.4035,5.6378,86.2944
3295,-0.7279,11.8038,-21.6543,14.5506,1.0762,0.2737,5.0993,2.0218,1.7975,0.1634,53.3643,7.9298,90.6699
3295.5,3.3711,10.4742,-21.1293,12.2043,1.0019,0.2572,5.0921,2.0193,1.8558,0.1888,49.9523,10.3452,90.5665
3296,5.941,8.3824,-20.9817,10.3888,0.9174,0.2424,5.0872,2.0195,1.911,0.2122,46.7225,11.8732,94.3683
3296.5,7.3995,6.3433,-21.206,9.0801,0.8706,0.2392,5.1065,2.0205,1.9597,0.2325,43.8772,13.2892,100.202
3297,7.0282,5.7569,-21.7742,8.1235,0.8803,0.2457,5.097,2.0208,2.0049,0.2516,41.232,16.5639,105.288
3297.5,4.2759,6.3847,-22.6381,7.3403,0.8999,0.2487,5.0862,2.0216,2.0491,0.2701,38.6495,19.6441,110.6447
3298,0.3564,7.0789,-23.7255,6.6671,0.8777,0.2416,5.0836,2.0228,2.089,0.2864,36.3138,21.3981,107.7547
3298.5,-2.7748,6.8166,-24.9411,6.1699,0.8453,0.2349,5.1071,2.0232,2.1183,0.2981,34.6028,22.0686,98.7202
3299,-4.3402,6.4291,-26.182,5.9216,0.8393,0.2317,5.0903,2.0228,2.1319,0.3031,33.8056,22.2906,94.7293
3299.5,-5.3562,6.3291,-27.3661,5.9473,0.829,0.2267,5.0863,2.0224,2.1315,0.3018,33.8307,21.1546,93.564
3300,-7.8115,6.0876,-28.4626,6.241,0.8282,0.2273,5.0881,2.0226,2.1272,0.2975,34.0803,19.1453,90.5538
3300.5,-12.591,7.2068,-29.5028,6.7475,0.8913,0.2372,5.1068,2.0224,2.1318,0.2955,33.8132,16.1382,85.1627
3301,-18.1541,11.3152,-30.5642,7.3432,0.9708,0.2402,5.0914,2.0221,2.149,0.2979,32.8081,11.2075,75.7256
3301.5,-22.2065,16.5262,-31.7288,7.8498,0.9778,0.2287,5.0871,2.0221,2.1702,0.3026,31.566,8.4199,60.9693
3302,-23.5141,18.4736,-33.0368,8.0733,0.9035,0.2067,5.0969,2.0221,2.1837,0.3057,30.7785,7.3974,47.5801
3302.5,-21.7254,15.9162,-34.4545,7.9323,0.7862,0.1801,5.1066,2.022,2.1835,0.3055,30.7872,7.8442,40.4305
3303,-16.6952,11.7137,-35.8729,7.5488,0.6551,0.1535,5.0887,2.0217,2.1691,0.3015,31.6324,9.6211,38.018
3303.5,-8.9836,7.7751,-37.1397,7.0904,0.5318,0.1307,5.0826,2.0209,2.1428,0.2944,33.1688,13.3951,40.1266
3304,-0.8232,5.1112,-38.1217,6.612,0.4439,0.1165,5.0949,2.0216,2.1136,0.2859,34.8746,18.0445,48.2137
3304.5,4.2688,4.1464,-38.7808,6.1063,0.4009,0.1108,5.1016,2.0239,2.0948,0.279,35.9789,20.0518,60.2331
3305,4.0535,4.4523,-39.2273,5.569,0.3823,0.1072,5.0851,2.0249,2.0934,0.2759,36.0612,20.3367,71.0226
3305.5,-0.2531,5.1677,-39.7086,4.997,0.3694,0.1027,5.0844,2.0233,2.1048,0.2764,35.392,20.0592,76.8169
3306,-5.6339,5.6029,-40.5048,4.4176,0.3552,0.0991,5.1028,2.0223,2.1174,0.2787,34.6536,20.6061,77.8778
3306.5,-9.8143,5.4312,-41.7657,3.8911,0.337,0.0967,5.0996,2.0221,2.1218,0.2809,34.398,22.213,79.2234
3307,-11.973,4.7226,-43.381,3.4714,0.3192,0.0953,5.0924,2.0221,2.1159,0.2819,34.7404,23.7993,82.91
3307.5,-12.5296,4.1004,-44.9782,3.1803,0.3089,0.0948,5.0874,2.022,2.1041,0.282,35.4339,24.1466,83.9551
3308,-12.6182,3.8658,-46.0683,3.0025,0.3046,0.0946,5.106,2.0217,2.0914,0.2815,36.1735,22.9858,80.1026
3308.5,-13.259,3.8984,-46.2619,2.9013,0.3013,0.0945,5.0888,2.021,2.0795,0.28,36.8695,20.6722,73.8949
3309,-14.8596,4.0349,-45.4302,2.8398,0.2969,0.0938,5.0857,2.0214,2.0663,0.2764,37.6434,18.6197,67.3091
3309.5,-17.2887,4.222,-43.7323,2.8037,0.2931,0.0926,5.0842,2.0221,2.0504,0.2708,38.5709,17.7504,63.2728
3310,-20.0038,4.5188,-41.5144,2.8138,0.2941,0.0924,5.1087,2.0225,2.0343,0.265,39.5117,17.699,66.4339
3310.5,-22.2294,4.9627,-39.1581,2.907,0.3007,0.0942,5.0987,2.0231,2.0222,0.2606,40.2232,17.8942,70.3927
3311,-23.2417,5.6522,-36.958,3.1082,0.3076,0.0963,5.0951,2.0232,2.0167,0.258,40.5421,18.5578,67.0494
3311.5,-22.6198,6.378,-35.0723,3.4186,0.3084,0.0965,5.0906,2.023,2.0185,0.2576,40.4399,19.84,65.0092
3312,-20.4705,6.7312,-33.5411,3.8125,0.3036,0.0951,5.1075,2.0225,2.0253,0.2595,40.0418,21.5801,74.1913
3312.5,-17.4547,6.7666,-32.3372,4.2356,0.2976,0.0936,5.0922,2.0221,2.0321,0.2623,39.6442,23.3839,89.7621
3313,-14.4297,6.7093,-31.4175,4.6236,0.2921,0.0928,5.0872,2.022,2.0337,0.2635,39.5518,24.0438,100.0314
3313.5,-11.9842,6.6683,-30.7568,4.9342,0.2867,0.0923,5.0958,2.0211,2.0294,0.2623,39.8027,23.181,102.3896
3314,-10.2945,6.7034,-30.3592,5.1574,0.2815,0.0915,5.0992,2.0199,2.0228,0.2604,40.1851,21.324,102.0209
3314.5,-9.2618,6.7537,-30.2552,5.3039,0.2769,0.0905,5.0841,2.0196,2.0168,0.2592,40.5401,19.054,99.3389
3315,-8.7128,6.7071,-30.4858,5.3954,0.2744,0.0892,5.0824,2.0206,2.0111,0.2585,40.8706,18.0836,96.4147
3315.5,-8.5451,6.6902,-31.0821,5.4486,0.274,0.0877,5.0959,2.0257,2.0057,0.2574,41.1893,19.7875,95.99
3316,-8.657,6.854,-32.0425,5.4662,0.2739,0.087,5.1032,2.0328,2.0006,0.2558,41.4864,21.9962,94.6321
3316.5,-8.8154,7.0124,-33.3201,5.4451,0.2743,0.0869,5.0969,2.0352,1.9949,0.2532,41.8191,20.6817,94.4122
3317,-8.7557,6.9239,-34.8215,5.3849,0.2742,0.0872,5.087,2.0355,1.9871,0.2494,42.2752,17.8096,95.3784
3317.5,-8.3818,6.6369,-36.4184,5.2927,0.2712,0.0872,5.1006,2.036,1.9767,0.2446,42.8856,16.8078,95.346
3318,-7.8358,6.2716,-37.968,5.1839,0.2674,0.0876,5.0979,2.035,1.9646,0.2398,43.5932,18.4234,94.0093
3318.5,-7.4308,5.9869,-39.339,5.0699,0.2657,0.0879,5.0937,2.0347,1.9537,0.2359,44.2287,20.5613,93.1033
3319,-7.4531,5.8788,-40.4351,4.9518,0.265,0.0875,5.0862,2.0359,1.9474,0.2342,44.5984,20.8264,92.8106
3319.5,-7.9681,5.8872,-41.2064,4.826,0.2646,0.088,5.1055,2.0366,1.9462,0.2346,44.6655,18.8073,89.1871
3320,-8.8414,5.8936,-41.6434,4.6923,0.2641,0.0894,5.0879,2.0357,1.9478,0.2362,44.5739,16.7484,85.6268
3320.5,-9.863,5.8597,-41.7592,4.5635,0.2626,0.0904,5.0859,2.0356,1.9492,0.2373,44.491,15.9268,87.9587
3321,-10.8313,5.807,-41.572,4.4675,0.2625,0.09,5.0842,2.0356,1.9496,0.2368,44.465,16.3869,93.8485
3321.5,-11.6623,5.8473,-41.0961,4.4244,0.2646,0.0887,5.1021,2.0343,1.951,0.2352,44.3874,17.1878,93.7939
3322,-12.3723,6.0417,-40.3494,4.4299,0.2673,0.0878,5.093,2.0336,1.9568,0.2343,44.0439,17.8565,87.5126
3322.5,-12.9292,6.2666,-39.3705,4.4649,0.27,0.0885,5.0942,2.0341,1.9706,0.237,43.2383,18.366,85.6911
3323,-13.2337,6.4286,-38.2374,4.5087,0.2722,0.0902,5.088,2.0353,1.9923,0.2447,41.9697,18.5795,87.5735
3323.5,-13.2093,6.5,-37.0726,4.5469,0.2733,0.0915,5.1049,2.0359,2.0166,0.2554,40.5507,19.0626,89.8229
3324,-12.8708,6.43,-36.0242,4.5739,0.274,0.0915,5.093,2.035,2.0358,0.2645,39.4275,20.2359,96.6655
3324.5,-12.3536,6.2863,-35.2253,4.5886,0.2756,0.0915,5.0887,2.0351,2.0464,0.2691,38.8063,20.6684,105.2325
3325,-11.8763,6.1833,-34.746,4.5884,0.2776,0.0919,5.098,2.0349,2.0499,0.2703,38.5997,20.2992,111.0254
3325.5,-11.6411,6.1273,-34.5614,4.5688,0.2797,0.091,5.1024,2.0346,2.0472,0.2703,38.7603,20.8174,115.3705
3326,-11.7554,6.0652,-34.5575,4.5282,0.283,0.0904,5.0855,2.0346,2.0349,0.2686,39.4768,21.7061,113.0672
3326.5,-12.1964,6.053,-34.5817,4.4698,0.2874,0.0913,5.0843,2.0353,2.0088,0.2623,41.0029,22.0327,103.7034
3327,-12.7923,6.1381,-34.5206,4.3981,0.2904,0.0916,5.1088,2.0345,1.9674,0.2493,43.4286,22.528,94.5443
3327.5,-13.2937,6.2153,-34.3626,4.3122,0.2894,0.0909,5.1059,2.0334,1.9124,0.2298,46.6412,23.9698,86.7512
3328,-13.5479,6.1057,-34.2142,4.2063,0.283,0.0895,5.0977,2.0338,1.8484,0.2059,50.3839,27.1329,83.2246
3328.5,-13.5975,5.7688,-34.2589,4.083,0.273,0.0864,5.0918,2.0349,1.7825,0.1809,54.238,31.5407,90.8288
3329,-13.6082,5.4532,-34.6872,3.9559,0.2669,0.0839,5.1069,2.0353,1.7245,0.1581,57.634,35.5718,101.1424
3329.5,-13.716,5.4253,-35.6329,3.8327,0.2664,0.0829,5.097,2.0357,1.6817,0.1405,60.1329,38.0476,104.4829
3330,-13.9355,5.4534,-37.1363,3.7141,0.2634,0.0825,5.0909,2.0358,1.6547,0.1287,61.7153,37.3117,104.3476
3330.5,-14.4441,5.1027,-39.1337,3.6135,0.2616,0.0831,5.0878,2.0359,1.6403,0.1217,62.5576,33.0625,104.0354
3331,-16.0016,4.6733,-41.4689,3.5513,0.2814,0.0881,5.1078,2.0363,1.6394,0.1197,62.6073,27.5462,106.6925
3331.5,-19.3482,5.0259,-43.9282,3.5375,0.3286,0.0967,5.0897,2.0357,1.6542,0.123,61.7415,24.3706,107.0936
3332,-23.9935,6.4708,-46.2995,3.571,0.3781,0.102,5.0859,2.0358,1.6798,0.1299,60.2449,23.529,95.3433
3332.5,-28.5941,7.7369,-48.4334,3.6401,0.4104,0.1028,5.0882,2.0362,1.7061,0.137,58.7086,21.8079,75.5982
3333,-32.1564,8.7257,-50.2733,3.7263,0.431,0.1022,5.106,2.0368,1.7273,0.1438,57.4681,19.2551,57.1142
3333.5,-34.1796,9.8224,-51.8392,3.8301,0.4449,0.1023,5.0925,2.0364,1.7443,0.1516,56.474,16.9971,41.4098
3334,-34.475,9.9034,-53.1898,3.975,0.4562,0.1046,5.0951,2.0355,1.7588,0.1603,55.6231,14.638,31.2348
3334.5,-33.302,9.7996,-54.3992,4.1723,0.4738,0.1082,5.0989,2.0358,1.7723,0.1678,54.838,12.9558,29.0694
3335,-31.2226,10.0238,-55.5644,4.4047,0.5001,0.1124,5.1068,2.0368,1.788,0.1737,53.9163,12.5835,29.4331
3335.5,-28.869,9.8958,-56.82,4.6361,0.5328,0.1181,5.0929,2.0367,1.8095,0.1801,52.6583,12.7841,27.743
3336,-27.1227,9.3437,-58.3264,4.8173,0.5718,0.1268,5.0877,2.0364,1.8351,0.1881,51.1658,11.5821,26.5449
3336.5,-26.9935,9.0304,-60.2156,4.9153,0.6179,0.1385,5.0947,2.0381,1.858,0.1963,49.8224,9.7636,27.0962
3337,-28.8691,9.682,-62.5197,4.9542,0.67,0.1518,5.1004,2.0396,1.8735,0.2033,48.9178,9.0086,27.9461
3337.5,-32.25,10.9257,-65.1285,4.9834,0.7255,0.165,5.0863,2.0394,1.883,0.2092,48.3625,9.1782,29.565
3338,-36.3518,12.4959,-67.8116,5.0139,0.7794,0.177,5.0843,2.0384,1.8932,0.2156,47.7646,9.6536,32.6735
3338.5,-40.5746,14.2632,-70.292,5.0118,0.8262,0.1867,5.1026,2.0379,1.91,0.2239,46.782,10.5521,35.6026
3339,-44.4146,16.0217,-72.3251,4.9299,0.8635,0.1941,5.0985,2.0375,1.932,0.2329,45.4999,12.2061,35.4964
3339.5,-47.1783,17.7074,-73.7357,4.7487,0.8885,0.1989,5.0917,2.0369,1.951,0.2399,44.3842,13.9977,32.4895
3340,-48.0028,17.5912,-74.4065,4.5079,0.9014,0.2026,5.0883,2.0387,1.9624,0.2441,43.7179,15.135,30.3913
3340.5,-46.571,14.3349,-74.2473,4.2843,0.911,0.2085,5.1076,2.0393,1.9699,0.2478,43.2825,15.3595,33.8732
3341,-44.193,10.7627,-73.1802,4.1393,0.9308,0.218,5.0979,2.0375,1.979,0.253,42.7508,13.7442,44.0163
3341.5,-43.6894,9.7709,-71.1559,4.0969,0.9668,0.2296,5.0875,2.0377,1.9904,0.2594,42.0828,10.8432,55.4716
3342,-46.5339,11.3405,-68.1924,4.1536,1.0124,0.2401,5.0833,2.0391,2.0017,0.265,41.4215,8.6632,60.0676
3342.5,-50.6563,15.7711,-64.4134,4.295,1.041,0.2423,5.1058,2.0398,2.0109,0.2684,40.8805,7.254,55.1082
3343,-52.7576,21.4133,-60.0667,4.5151,1.0196,0.232,5.0967,2.041,2.017,0.269,40.5263,6.3845,49.6905
3343.5,-50.9403,20.8056,-55.5054,4.8427,0.9589,0.2166,5.0937,2.0406,2.0196,0.2672,40.3758,6.3317,52.3245
3344,-45.367,16.3525,-51.1287,5.3382,0.9093,0.207,5.0886,2.0405,2.0202,0.2649,40.3385,7.1952,60.3934
3344.5,-38.0095,14.2169,-47.2971,6.0563,0.9031,0.208,5.1072,2.0419,2.0215,0.2638,40.2631,8.2749,74.1628
3345,-31.3921,14.1858,-44.2495,7.0048,0.9397,0.2181,5.0923,2.0427,2.0249,0.2641,40.0639,8.7135,104.0302
3345.5,-26.9262,15.2441,-42.058,8.1075,1.0002,0.233,5.0887,2.0418,2.03,0.265,39.7674,8.6689,148.9047
3346,-24.5005,17.3001,-40.6373,9.211,1.0585,0.2471,5.1046,2.0393,2.0358,0.2657,39.4271,8.3398,180.0995
3346.5,-23.2284,19.1119,-39.8013,10.1932,1.0922,0.2551,5.1116,2.038,2.0428,0.2671,39.0177,7.7263,167.6277
3347,-22.2214,19.9407,-39.3374,11.0564,1.1008,0.2573,5.0862,2.0378,2.0519,0.2706,38.4842,7.034,124.2086
3347.5,-20.964,20.3829,-39.0672,11.8932,1.1118,0.2599,5.0817,2.0378,2.0612,0.2758,37.9419,6.3956,88.5777
3348,-19.2527,21.0282,-38.8745,12.8051,1.1383,0.2654,5.0944,2.0378,2.0647,0.2792,37.7394,5.803,71.496
3348.5,-17.1447,21.7964,-38.7033,13.8046,1.1615,0.2701,5.1029,2.0378,2.0568,0.2774,38.1975,5.2719,62.1711
3349,-14.9757,22.0568,-38.5406,14.7818,1.1669,0.2715,5.0977,2.0378,2.0386,0.27,39.2614,5.0266,56.6281
3349.5,-13.1541,21.8755,-38.3985,15.6632,1.1573,0.2705,5.0861,2.0378,2.0175,0.2603,40.4999,5.1696,55.0268
3350,-12.0967,21.1039,-38.2993,16.505,1.1493,0.2698,5.1005,2.0379,2.0006,0.2522,41.4874,5.3316,57.1463
3350.5,-12.0861,21.7399,-38.2641,17.3561,1.1643,0.2713,5.0968,2.0384,1.99,0.2463,42.106,5.1106,60.0946
3351,-12.7112,25.9011,-38.3037,18.1629,1.1943,0.2745,5.0912,2.0396,1.9839,0.2422,42.4616,4.6173,63.4664
3351.5,-12.9209,29.3257,-38.4156,18.8493,1.2055,0.2754,5.0868,2.0396,1.9801,0.24,42.6846,4.1166,66.1447
3352,-11.9627,27.7108,-38.5829,19.3916,1.1993,0.2749,5.1051,2.0407,1.9765,0.24,42.8952,3.8415,65.6158
3352.5,-9.94,25.218,-38.7748,19.8122,1.1949,0.2755,5.0888,2.0427,1.9705,0.2403,43.2429,3.8792,64.2901
3353,-7.431,24.201,-38.9443,20.1748,1.1886,0.2762,5.086,2.0417,1.9595,0.2376,43.8909,4.063,66.9299
3353.5,-4.9954,23.1422,-39.0267,20.525,1.1789,0.2771,5.0834,2.0388,1.9415,0.2304,44.9421,4.2156,76.0773
3354,-3.1767,21.7546,-38.9459,20.7849,1.1801,0.2795,5.1022,2.0379,1.9174,0.2199,46.3529,4.3812,83.7497
3354.5,-2.381,21.4202,-38.6302,20.8181,1.1926,0.2812,5.0939,2.0378,1.8909,0.2094,47.9027,4.6085,77.6955
3355,-2.5026,22.1652,-38.036,20.5592,1.2021,0.2809,5.093,2.0378,1.8676,0.2019,49.2611,4.7781,62.4657
3355.5,-2.982,22.5412,-37.1671,19.9948,1.2007,0.2793,5.0875,2.0381,1.8521,0.1982,50.1712,4.7302,54.3859
3356,-3.129,21.7379,-36.0779,19.1732,1.1873,0.2768,5.105,2.0399,1.8441,0.1964,50.6354,4.7568,56.467
3356.5,-2.3637,20.1569,-34.8569,18.2433,1.1631,0.2726,5.0921,2.0415,1.8408,0.194,50.8319,5.4184,61.3448
3357,-0.537,17.7614,-33.599,17.3663,1.1341,0.2683,5.0883,2.0399,1.8418,0.1921,50.7705,6.7877,64.9567
3357.5,1.7494,14.7524,-32.3825,16.6079,1.1147,0.2673,5.0997,2.0397,1.8529,0.1948,50.1244,7.9602,69.0055
3358,3.3562,13.3429,-31.2595,15.9506,1.1109,0.2693,5.1032,2.0393,1.8808,0.206,48.4924,8.2661,72.5835
3358.5,3.4542,13.405,-30.2608,15.3668,1.1141,0.2713,5.0849,2.0403,1.9271,0.2254,45.7843,8.2382,72.9063
3359,2.0975,13.7628,-29.4054,14.8606,1.1179,0.272,5.085,2.0427,1.986,0.2488,42.3411,8.2875,70.5274
3359.5,-0.0559,14.1386,-28.7065,14.4872,1.1229,0.2718,5.1016,2.0424,2.0469,0.2711,38.779,8.4039,66.6007
3360,-2.2698,14.9123,-28.1725,14.3257,1.1304,0.2717,5.0979,2.0415,2.0995,0.2887,35.7034,8.7341,61.7161
3360.5,-3.9925,16.1407,-27.8089,14.4091,1.1378,0.2715,5.0962,2.0408,2.1388,0.3009,33.4039,8.9287,55.7919
3361,-4.9138,17.056,-27.6213,14.7111,1.1408,0.2701,5.0924,2.0398,2.1667,0.3097,31.7745,8.294,51.8572
3361.5,-4.9916,17.4738,-27.6192,15.1786,1.1401,0.2679,5.1077,2.0385,2.1878,0.3168,30.5397,7.3219,52.1159
3362,-4.3731,17.765,-27.8124,15.7645,1.1369,0.2655,5.0977,2.0392,2.2062,0.3225,29.4628,6.6753,56.1542
3362.5,-3.2102,18.0255,-28.197,16.4464,1.1309,0.2644,5.0906,2.041,2.2244,0.3269,28.3989,6.3889,61.2382
3363,-1.6531,18.1719,-28.7353,17.193,1.1246,0.2639,5.0837,2.0415,2.2425,0.3306,27.3365,6.3505,60.7425
3363.5,-0.0241,18.0821,-29.3437,17.9119,1.1168,0.262,5.105,2.0419,2.2592,0.334,26.3615,6.3663,55.2251
3364,1.2249,17.5131,-29.9029,18.4785,1.1076,0.2594,5.0881,2.0426,2.2742,0.3367,25.4862,6.1459,57.8982
3364.5,1.8284,17.3963,-30.2922,18.7472,1.1028,0.2568,5.0855,2.0424,2.2892,0.3376,24.6084,5.8885,70.7876
3365,2.0752,19.1262,-30.4325,18.5505,1.0883,0.2507,5.0889,2.0427,2.3046,0.3364,23.7054,5.9221,76.5443
3365.5,2.8121,18.9521,-30.3123,17.868,1.0288,0.2351,5.1065,2.0429,2.318,0.3338,22.9214,6.0741,70.8529
3366,4.5625,14.7194,-29.9783,16.8528,0.9211,0.211,5.0928,2.042,2.3273,0.3314,22.3826,6.2314,66.7891
3366.5,6.6952,11.8007,-29.5022,15.6354,0.8046,0.1856,5.0874,2.0432,2.3325,0.331,22.0779,6.7773,70.471
